exam	pi	rewind	acc_legacy	acc	line_adv_sum	ssot_res	legacy_res
3-09'23 hwpx	790	False	38.5	38.5	18.0	20.5	20.5
3-09'23 hwpx	791	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	792	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	793	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	794	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	795	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	796	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	797	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	798	False	38.5	38.5	38.5	0.0	0.0
3-09'23 hwpx	799	False	115.3	115.3	121.3	-6.0	-6.0
3-09'23 hwpx	800	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	801	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	802	False	54.0	54.0	54.0	0.0	0.0
3-09'23 hwpx	803	False	35.6	35.6	35.6	0.0	0.0
3-09'23 hwpx	804	False	74.0	74.0	80.0	-6.0	-6.0
3-09'23 hwpx	805	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	806	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	807	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	808	False	115.3	115.3	121.3	-6.0	-6.0
3-09'23 hwpx	809	False	115.3	115.3	121.3	-6.0	-6.0
3-09'23 hwpx	810	True	18.0	36.1	36.1	0.0	-18.1
3-09'23 hwpx	811	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	812	False	38.5	38.5	18.0	20.5	20.5
3-09'23 hwpx	813	False	68.8	68.8	68.8	0.0	0.0
3-09'23 hwpx	814	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	815	False	20.0	20.0	20.0	0.0	0.0
3-09'23 hwpx	816	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	817	False	64.8	64.8	64.8	0.0	0.0
3-09'23 hwpx	818	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	819	False	51.0	51.0	51.0	0.0	0.0
3-09'23 hwpx	820	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	821	False	51.7	51.7	51.7	0.0	0.0
3-09'23 hwpx	822	False	38.0	38.0	38.0	0.0	0.0
3-09'23 hwpx	823	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	824	False	40.9	40.9	40.9	0.0	0.0
3-09'23 hwpx	825	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	826	False	38.5	38.5	38.5	0.0	0.0
3-09'23 hwpx	827	False	131.0	131.0	137.0	-6.0	-6.0
3-09'23 hwpx	828	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	829	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	830	False	49.2	49.2	49.2	0.0	0.0
3-09'23 hwpx	831	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	832	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	833	False	47.4	47.4	47.4	0.0	0.0
3-09'23 hwpx	834	False	61.2	61.2	67.3	-6.1	-6.1
3-09'23 hwpx	835	False	215.7	215.7	215.7	0.0	0.0
3-09'23 hwpx	836	False	39.1	39.1	42.1	-3.0	-3.0
3-09'23 hwpx	837	False	36.7	36.7	36.7	0.0	0.0
3-09'23 hwpx	838	False	51.7	51.7	51.7	0.0	0.0
3-09'23 hwpx	839	False	36.7	36.7	36.7	0.0	0.0
3-09'23 hwpx	840	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	841	False	49.9	49.9	49.9	0.0	0.0
3-09'23 hwpx	842	False	162.2	162.2	162.2	0.0	0.0
3-09'23 hwpx	843	False	36.7	36.7	36.7	0.0	0.0
3-09'23 hwpx	844	False	281.0	281.0	287.0	-6.0	-6.0
3-09'23 hwpx	845	True	42.0	83.9	83.9	0.0	-41.9
3-09'23 hwpx	846	False	209.2	209.2	215.2	-6.0	-6.0
3-09'23 hwpx	847	False	120.6	120.6	120.6	0.0	0.0
3-09'23 hwpx	848	False	118.7	118.7	120.0	-1.3	-1.3
3-09'23 hwpx	849	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	850	False	67.3	67.3	67.3	0.0	0.0
3-09'23 hwpx	851	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	852	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	853	False	36.7	36.7	36.7	0.0	0.0
3-09'23 hwpx	854	False	162.2	162.2	162.2	0.0	0.0
3-09'23 hwpx	855	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	856	False	21.0	21.0	21.0	0.0	0.0
3-09'23 hwpx	857	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	858	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	859	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	860	True	41.9	83.3	83.3	0.0	-41.4
3-09'23 hwpx	861	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	862	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	863	False	36.7	36.7	36.7	0.0	0.0
3-09'23 hwpx	864	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	865	False	85.1	85.1	86.4	-1.3	-1.3
3-09'23 hwpx	866	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	867	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	868	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	869	False	38.5	38.5	18.0	20.5	20.5
3-09'23 hwpx	870	False	37.6	37.6	37.6	0.0	0.0
3-09'23 hwpx	871	False	37.6	37.6	37.6	0.0	0.0
3-09'23 hwpx	872	False	165.1	165.1	171.1	-6.0	-6.0
3-09'23 hwpx	873	False	102.9	102.9	108.9	-6.0	-6.0
3-09'23 hwpx	874	False	183.1	183.1	189.1	-6.0	-6.0
3-09'23 hwpx	875	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	876	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	877	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	878	False	208.9	208.9	208.9	0.0	0.0
3-09'23 hwpx	879	False	40.9	40.9	40.9	0.0	0.0
3-09'23 hwpx	880	False	20.0	20.0	20.0	0.0	0.0
3-09'23 hwpx	881	False	21.8	21.8	21.8	0.0	0.0
3-09'23 hwpx	882	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	883	False	67.3	67.3	67.3	0.0	0.0
3-09'23 hwpx	884	False	21.0	21.0	21.0	0.0	0.0
3-09'23 hwpx	885	False	37.3	37.3	37.3	0.0	0.0
3-09'23 hwpx	886	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	887	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	888	False	66.6	66.6	66.6	0.0	0.0
3-09'23 hwpx	889	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	890	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	891	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	892	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	893	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	894	False	21.8	21.8	21.8	0.0	0.0
3-09'23 hwpx	895	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	896	False	35.6	35.6	35.6	0.0	0.0
3-09'23 hwpx	897	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	898	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	899	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	900	False	21.8	21.8	21.8	0.0	0.0
3-09'23 hwpx	901	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	902	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	903	False	38.5	38.5	38.5	0.0	0.0
3-09'23 hwpx	904	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	905	False	212.7	212.7	212.7	0.0	0.0
3-09'23 hwpx	906	False	39.1	39.1	39.1	0.0	0.0
3-09'23 hwpx	907	False	180.7	180.7	180.7	0.0	0.0
3-09'23 hwpx	908	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	909	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	910	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	911	False	21.8	21.8	21.8	0.0	0.0
3-09'23 hwpx	912	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	913	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	914	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	915	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	916	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	917	False	21.8	21.8	21.8	0.0	0.0
3-09'23 hwpx	918	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	919	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	920	False	40.8	40.8	40.8	0.0	0.0
3-09'23 hwpx	921	False	200.0	200.0	206.0	-6.0	-6.0
3-09'23 hwpx	922	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	923	False	58.9	58.9	58.9	0.0	0.0
3-09'23 hwpx	924	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	925	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	926	False	20.0	20.0	20.0	0.0	0.0
3-09'23 hwpx	927	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	928	False	20.0	20.0	20.0	0.0	0.0
3-09'23 hwpx	929	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	930	False	206.5	206.5	206.5	0.0	0.0
3-09'23 hwpx	931	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	932	False	21.8	21.8	21.8	0.0	0.0
3-09'23 hwpx	933	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	934	False	265.8	265.8	265.8	0.0	0.0
3-09'23 hwpx	935	True	18.0	54.1	54.1	0.0	-36.1
3-09'23 hwpx	936	False	72.1	72.1	72.1	0.0	0.0
3-09'23 hwpx	937	False	54.1	54.1	54.1	0.0	0.0
3-09'23 hwpx	938	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	939	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	940	False	197.7	197.7	197.7	0.0	0.0
3-09'23 hwpx	941	False	54.1	54.1	54.1	0.0	0.0
3-09'23 hwpx	942	False	21.0	21.0	21.0	0.0	0.0
3-09'23 hwpx	943	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	944	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	945	False	51.7	51.7	51.7	0.0	0.0
3-09'23 hwpx	946	False	38.5	38.5	18.0	20.5	20.5
3-09'23 hwpx	947	False	35.6	35.6	35.6	0.0	0.0
3-09'23 hwpx	948	False	42.1	42.1	42.1	0.0	0.0
3-09'23 hwpx	949	False	36.1	36.1	36.1	0.0	0.0
3-09'23 hwpx	950	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	951	False	197.7	197.7	197.7	0.0	0.0
3-09'23 hwpx	952	False	23.4	23.4	23.4	0.0	0.0
3-09'23 hwpx	953	True	23.4	46.9	46.9	0.0	-23.5
3-09'23 hwpx	954	False	23.4	23.4	23.4	0.0	0.0
3-09'23 hwpx	955	False	21.0	21.0	21.0	0.0	0.0
3-09'23 hwpx	956	False	23.4	23.4	23.4	0.0	0.0
3-09'23 hwpx	957	False	63.3	63.3	63.3	0.0	0.0
3-09'23 hwpx	958	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	959	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	960	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	961	False	211.8	211.8	211.8	0.0	0.0
3-09'23 hwpx	962	False	23.4	23.4	23.4	0.0	0.0
3-09'23 hwpx	963	False	23.4	23.4	23.4	0.0	0.0
3-09'23 hwpx	964	False	41.5	41.5	41.5	0.0	0.0
3-09'23 hwpx	965	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	966	False	219.1	219.1	219.1	0.0	0.0
3-09'23 hwpx	967	False	23.4	23.4	23.4	0.0	0.0
3-09'23 hwpx	968	False	41.5	41.5	41.5	0.0	0.0
3-09'23 hwpx	969	False	63.3	63.3	63.3	0.0	0.0
3-09'23 hwpx	970	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	971	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	972	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	973	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	974	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	975	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	976	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	977	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	978	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	979	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	980	False	69.7	69.7	69.7	0.0	0.0
3-09'23 hwpx	981	False	188.4	188.4	188.4	0.0	0.0
3-09'23 hwpx	982	False	51.7	51.7	51.7	0.0	0.0
3-09'23 hwpx	983	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	984	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	985	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	986	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	987	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	988	False	20.4	20.4	20.4	0.0	0.0
3-09'23 hwpx	989	False	18.0	18.0	18.0	0.0	0.0
3-09'23 hwpx	990	False	33.6	33.6	33.6	0.0	0.0
3-09'23 hwpx	991	False	100.3	100.3	106.3	-6.0	-6.0
3-09'23 hwpx	992	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	468	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	469	False	40.0	40.0	40.0	0.0	0.0
3-09'22 hwp	470	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	471	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	472	False	34.8	34.8	34.8	0.0	0.0
3-09'22 hwp	473	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	474	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	475	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	476	False	35.6	35.6	35.6	0.0	0.0
3-09'22 hwp	477	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	478	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	479	False	64.8	64.8	64.8	0.0	0.0
3-09'22 hwp	480	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	481	False	46.1	46.1	46.1	0.0	0.0
3-09'22 hwp	482	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	483	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	484	False	28.0	28.0	28.0	0.0	0.0
3-09'22 hwp	485	False	28.0	28.0	28.0	0.0	0.0
3-09'22 hwp	486	False	28.0	28.0	28.0	0.0	0.0
3-09'22 hwp	487	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	488	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	489	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	490	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	491	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	492	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	493	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	494	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	495	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	496	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	497	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	498	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	499	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	500	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	501	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	502	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	503	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	504	False	56.3	56.3	56.3	0.0	0.0
3-09'22 hwp	505	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	506	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	507	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	508	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	509	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	510	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	511	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	512	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	513	False	105.8	105.8	105.8	0.0	0.0
3-09'22 hwp	514	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	515	False	38.5	38.5	38.5	0.0	0.0
3-09'22 hwp	516	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	517	False	72.2	72.2	72.2	0.0	0.0
3-09'22 hwp	518	False	25.7	25.7	25.7	0.0	0.0
3-09'22 hwp	519	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	520	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	521	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	522	True	149.2	182.9	182.9	0.0	-33.7
3-09'22 hwp	523	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	524	False	39.1	39.1	39.1	0.0	0.0
3-09'22 hwp	525	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	526	False	21.0	21.0	21.0	0.0	0.0
3-09'22 hwp	527	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	528	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	529	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	530	False	38.1	38.1	38.1	0.0	0.0
3-09'22 hwp	531	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	532	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	533	False	49.2	49.2	49.2	0.0	0.0
3-09'22 hwp	534	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	535	False	102.7	102.7	102.7	0.0	0.0
3-09'22 hwp	536	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	537	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	538	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	539	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	540	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	541	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	542	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	543	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	544	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	545	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	546	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	547	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	548	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	549	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	550	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	551	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	552	False	38.0	38.0	38.0	0.0	0.0
3-09'22 hwp	553	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	554	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	555	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	556	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	557	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	558	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	559	False	21.8	21.8	21.8	0.0	0.0
3-09'22 hwp	560	False	30.5	30.5	30.5	0.0	0.0
3-09'22 hwp	561	False	61.0	61.0	61.0	0.0	0.0
3-09'22 hwp	562	False	30.5	30.5	30.5	0.0	0.0
3-09'22 hwp	563	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	564	False	56.1	56.1	56.1	0.0	0.0
3-09'22 hwp	565	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	566	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	567	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	568	False	58.1	58.1	58.1	0.0	0.0
3-09'22 hwp	569	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	570	False	21.8	21.8	21.8	0.0	0.0
3-09'22 hwp	571	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	572	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	573	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	574	False	176.7	176.7	182.7	-6.0	-6.0
3-09'22 hwp	575	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	576	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	577	False	69.1	69.1	69.1	0.0	0.0
3-09'22 hwp	578	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	579	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	580	False	75.8	75.8	75.8	0.0	0.0
3-09'22 hwp	581	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	582	False	39.1	39.1	39.1	0.0	0.0
3-09'22 hwp	583	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	584	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	585	False	35.4	35.4	35.4	0.0	0.0
3-09'22 hwp	586	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	587	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	588	False	51.0	51.0	51.0	0.0	0.0
3-09'22 hwp	589	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	590	False	35.4	35.4	35.4	0.0	0.0
3-09'22 hwp	591	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	592	False	51.0	51.0	51.0	0.0	0.0
3-09'22 hwp	593	False	74.6	74.6	74.6	0.0	0.0
3-09'22 hwp	594	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	595	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	596	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	597	False	51.0	51.0	51.0	0.0	0.0
3-09'22 hwp	598	False	19.8	19.8	19.8	0.0	0.0
3-09'22 hwp	599	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	600	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	601	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	602	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	603	False	19.8	19.8	19.8	0.0	0.0
3-09'22 hwp	604	False	19.8	19.8	19.8	0.0	0.0
3-09'22 hwp	605	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	606	False	37.2	37.2	37.2	0.0	0.0
3-09'22 hwp	607	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	608	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	609	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	610	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	611	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	612	False	69.1	69.1	69.1	0.0	0.0
3-09'22 hwp	613	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	614	False	40.9	40.9	40.9	0.0	0.0
3-09'22 hwp	615	False	38.5	38.5	38.5	0.0	0.0
3-09'22 hwp	616	False	250.1	250.1	250.1	0.0	0.0
3-09'22 hwp	617	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	618	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	619	False	19.8	19.8	19.8	0.0	0.0
3-09'22 hwp	620	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	621	False	36.1	36.1	36.1	0.0	0.0
3-09'22 hwp	622	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	623	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	624	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	625	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	626	False	51.0	51.0	51.0	0.0	0.0
3-09'22 hwp	627	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	628	False	51.6	51.6	51.6	0.0	0.0
3-09'22 hwp	629	False	53.4	53.4	53.4	0.0	0.0
3-09'22 hwp	630	False	37.2	37.2	37.2	0.0	0.0
3-09'22 hwp	631	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	632	False	89.1	89.1	89.1	0.0	0.0
3-09'22 hwp	633	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	634	False	37.4	37.4	37.4	0.0	0.0
3-09'22 hwp	635	False	35.4	35.4	35.4	0.0	0.0
3-09'22 hwp	636	False	54.8	54.8	54.8	0.0	0.0
3-09'22 hwp	637	False	33.6	33.6	33.6	0.0	0.0
3-09'22 hwp	638	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	639	False	20.0	20.0	20.0	0.0	0.0
3-09'22 hwp	640	False	21.8	21.8	21.8	0.0	0.0
3-09'22 hwp	641	False	19.8	19.8	19.8	0.0	0.0
3-09'22 hwp	642	False	22.4	22.4	22.4	0.0	0.0
3-09'22 hwp	643	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	644	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	645	False	20.4	20.4	20.4	0.0	0.0
3-09'22 hwp	646	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	647	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	648	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	649	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	650	False	109.4	109.4	109.4	0.0	0.0
3-09'22 hwp	651	False	137.8	137.8	137.8	0.0	0.0
3-09'22 hwp	652	False	144.9	144.9	144.9	0.0	0.0
3-09'22 hwp	653	False	36.7	36.7	36.7	0.0	0.0
3-09'22 hwp	654	False	36.7	36.7	36.7	0.0	0.0
3-09'22 hwp	655	False	272.3	272.3	272.3	0.0	0.0
3-09'22 hwp	656	False	51.7	51.7	51.7	0.0	0.0
3-09'22 hwp	657	False	251.9	251.9	253.2	-1.3	-1.3
3-09'22 hwp	658	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	659	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	660	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	661	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	662	False	73.3	73.3	73.3	0.0	0.0
3-09'22 hwp	663	False	18.0	18.0	18.0	0.0	0.0
3-09'22 hwp	664	False	372.6	372.6	378.6	-6.0	-6.0
3-09'22 hwp	665	False	38.5	38.5	18.0	20.5	20.5
3-09'22 hwp	666	False	22.4	22.4	22.4	0.0	0.0
3-09'22 hwp	667	False	18.0	18.0	18.0	0.0	0.0
